"Event_year","Park_code","Stratum_label","Site_code","Site_status","Panel_type","Panel_name","Point_code","Location_type","Location_status","Event_excluded","DPL_code","Event_ID","Habitat_num","Veg_type_code","Canopy_cover","Tree_size_class","Habitat_notes","Is_forested","Detection_class"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.NE06","Survey","Active",0,"A",1135,1,"DOFI","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.NE06","Survey","Active",0,"A",1135,2,"WEHE","11-40","53-81 cm",,1,"Dense"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.NE07","Additional","Active",0,"A",524,1,"DOFI","71-100","53-81 cm",,1,"Dense"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.NE08","Additional","Active",0,"A",7349,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.SE01","Survey","Active",0,"A",9699,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.SE02","Survey","Active",0,"A",4720,1,"DFWH","11-40",">122 cm",,1,"Dense"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.SE03","Survey","Active",0,"A",2909,1,"DOFI","11-40",">122 cm",,1,"Dense"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.SE04","Survey","Active",0,"A",3687,1,"DOFI","71-100",">122 cm",,1,"Dense"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.SE05","Survey","Active",0,"A",4870,1,"DOFI","11-40","53-81 cm",,1,"Dense"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.SE06","Survey","Active",0,"A",5492,1,"DOFI","41-70","81-122 cm","Sparse BIGM",1,"Dense"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.SE07","Additional","Active",0,"A",4510,1,"CODM","41-70","81-122 cm","BIGM/DOFI",1,"Dense"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.SE08","Additional","Active",0,"A",2406,1,"DFWH","71-100",">122 cm",,1,"Dense"
2013,"OLYM","Low","3151","Active","Alternating","3","3151.SE09","Additional","Active",0,"A",310,1,"CODM","41-70","81-122 cm","Mix of BIGM, REAL, WEHE, DOFI, WERC",1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.NN01","Survey","Active",0,"A",9991,1,"MICO","71-100",">122 cm",,1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.NN02","Survey","Active",0,"A",2558,1,"WERC","41-70",">122 cm",,1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.NN02","Survey","Active",0,"A",2558,2,"PASF","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.NN03","Survey","Active",0,"A",3527,1,"MICO","71-100","81-122 cm",,1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.NN04","Survey","Active",0,"A",3375,1,"MICO","71-100",">122 cm",,1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.NN05","Survey","Active",0,"A",6423,1,"MICO","71-100","81-122 cm",,1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.NN06","Survey","Active",0,"A",4270,1,"MICO","71-100","81-122 cm",,1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.SW01","Survey","Active",0,"A",3043,1,"MICO","11-40","81-122 cm","PASF, WEHE",1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.SW01","Survey","Active",0,"A",3043,2,"SHRU","<11","<23 cm","Shrub by river",0,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.SW02","Survey","Active",0,"A",10030,1,"PASF","11-40","81-122 cm",,1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.SW03","Survey","Active",0,"A",4922,1,"PASF","71-100",">122 cm",,1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.SW04","Survey","Active",0,"A",1998,1,"MICO","41-70",">122 cm","PASF, WEHE",1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.SW04","Survey","Active",0,"A",1998,2,"SHRU",,,"Creek w/ sparse shrubs",0,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.SW05","Survey","Active",0,"A",10404,1,"MICO","41-70",">122 cm","PASF, WEHE, WERC",1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.SW06","Survey","Active",0,"A",7442,1,"MICO","41-70",">122 cm","PASF, WEHE",1,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.SW07","Additional","Active",0,"A",1313,1,"SHRU","<11","<23 cm","Upslope, wide open dominated by Sitka alder and Salmonberry",0,"Dense"
2013,"OLYM","Medium","3152","Active","Alternating","3","3152.SW07","Additional","Active",0,"A",1313,2,"MICO","41-70",">122 cm","Downslope forested w/ open understory",1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE01","Survey","Active",0,"A",3574,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE01","Survey","Active",0,"A",3574,2,"WEHE","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE02","Survey","Active",0,"A",4406,1,"WEHE","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE02","Survey","Active",0,"A",4406,2,"DOFI","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE03","Survey","Active",0,"A",785,1,"DOFI","41-70",">122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE03","Survey","Active",0,"A",785,2,"WEHE","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE04","Survey","Active",0,"A",6539,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE04","Survey","Active",0,"A",6539,2,"WEHE","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE05","Survey","Active",0,"A",7789,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE05","Survey","Active",0,"A",7789,2,"WEHE","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE06","Survey","Active",0,"A",2963,1,"DOFI","71-100","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE06","Survey","Active",0,"A",2963,2,"WEHE","11-40","53-81 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.NE07","Additional","Active",0,"A",10527,1,"DOFI","71-100","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.SE01","Survey","Active",0,"A",6947,1,"DFWH","71-100",">122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.SE02","Survey","Active",0,"A",7674,1,"DOFI","41-70",">122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.SE03","Survey","Active",0,"A",8718,1,"DOFI","41-70",">122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.SE04","Survey","Active",0,"A",7593,1,"DFWH","71-100","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.SE05","Survey","Active",0,"A",6685,1,"WEHE","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.SE06","Survey","Active",0,"A",444,1,"DFWH","71-100",">122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.SE07","Additional","Active",0,"A",3009,1,"DFWH","71-100",">122 cm",,1,"Dense"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.SE08","Additional","Active",0,"A",10516,1,"DEVO","<11","<23 cm","Open parking lot, surrounded by WEHE woods",0,"Sparse"
2013,"OLYM","Low","3153","Active","Alternating","3","3153.SE09","Additional","Active",0,"A",876,1,"WEHE","71-100","81-122 cm",,1,"Dense"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.NW01","Survey","Active",0,"A",9345,1,"MOHE","11-40","81-122 cm",,1,"Dense"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.NW02","Survey","Active",0,"A",7604,1,"SUBF","<11","23-53 cm",,1,"Sparse"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.NW02","Survey","Active",0,"A",7604,2,"MEAD","<11","<23 cm",,0,"Sparse"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.NW03","Survey","Active",0,"A",8360,1,"MEAD","<11","<23 cm","open herbaceous veg bordered by alder thicket",0,"Sparse"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.NW03","Survey","Active",0,"A",8360,2,"SHRU","<11","<23 cm",,0,"Dense"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.NW04","Survey","Active",0,"A",6249,1,"MICO","11-40","81-122 cm","ALYC/MOHE",1,"Dense"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.NW05","Survey","Active",0,"A",1460,1,"MOHE","11-40",">122 cm",,1,"Dense"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.NW06","Survey","Active",0,"A",4072,1,"SHRU","71-100","<23 cm","willow",0,"Dense"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.SE01","Survey","Active",0,"A",4449,1,"MICO","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.SE02","Survey","Active",0,"A",5699,1,"MEAD",,,,0,"Sparse"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.SE03","Survey","Active",0,"A",7355,1,"MEAD",,,,0,"Sparse"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.SE03","Survey","Active",0,"A",7355,2,"MOHE","11-40","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.SE04","Survey","Active",0,"A",1178,1,"MICO","41-70","23-53 cm",,1,"Dense"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.SE05","Survey","Active",0,"A",5009,1,"MOHE","41-70","23-53 cm",,1,"Dense"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.SE05","Survey","Active",0,"A",5009,2,"SHRU",,,,0,"Dense"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.SE06","Survey","Active",0,"A",6482,1,"MEAD",,,,0,"Sparse"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.SE07","Additional","Active",0,"A",4954,1,"MICO","41-70","23-53 cm",,1,"Dense"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.SE08","Additional","Active",0,"A",5078,1,"MEAD",,,,0,"Sparse"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.SE09","Additional","Active",0,"A",9804,1,"MEAD",,,,0,"Sparse"
2013,"OLYM","Medium","3154","Active","Alternating","3","3154.SE10","Additional","Active",0,"A",1817,1,"MEAD",,,,0,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.NW01","Survey","Active",0,"A",4212,1,"SUBF","11-40","23-53 cm",,1,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.NW01","Survey","Active",0,"A",4212,2,"SNOW","<11","<23 cm",,0,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.NW02","Survey","Active",0,"A",5877,1,"MICO","11-40",">122 cm","DOFI, SUBF",1,"Dense"
2013,"OLYM","High","3156","Active","Alternating","3","3156.NW03","Survey","Active",0,"A",6413,1,"SUBF","<11","23-53 cm",,1,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.NW03","Survey","Active",0,"A",6413,2,"ROSV","<11","<23 cm",,0,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.NW04","Survey","Active",0,"A",9157,1,"SUBF","11-40",">122 cm","some very large DOFI",1,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.NW05","Survey","Active",0,"A",1340,1,"SUBF","11-40",">122 cm","some very large DOFI",1,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.SE01","Survey","Active",0,"A",9124,1,"ROSV",,,,0,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.SE01","Survey","Active",0,"A",9124,2,"SUBF","11-40","<23 cm",,1,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.SE02","Survey","Active",0,"A",6159,1,"SUBF","41-70","23-53 cm",,1,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.SE03","Survey","Active",0,"A",9971,1,"SUBF","41-70","23-53 cm",,1,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.SE04","Survey","Active",0,"A",1389,1,"SUBF","11-40","23-53 cm",,1,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.SE04","Survey","Active",0,"A",1389,2,"ROSV",,,,0,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.SE05","Survey","Active",0,"A",10194,1,"WATE",,,,0,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.SE05","Survey","Active",0,"A",10194,2,"SUBF","<11","<23 cm",,1,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.SE06","Additional","Active",0,"A",5545,1,"ROSV",,,,0,"Sparse"
2013,"OLYM","High","3156","Active","Alternating","3","3156.SE06","Additional","Active",0,"A",5545,2,"SUBF","<11","23-53 cm",,1,"Sparse"
2013,"OLYM","High","3157","Active","Alternating","3","3157.SS01","Survey","Active",0,"A",5654,1,"PASF","41-70","23-53 cm",,1,"Dense"
2013,"OLYM","High","3157","Active","Alternating","3","3157.SS02","Survey","Active",0,"A",5144,1,"MICO","41-70","23-53 cm","mix of silver fir, yellow cedar, western white pine, and subalpine fir",1,"Dense"
2013,"OLYM","High","3157","Active","Alternating","3","3157.SS03","Survey","Active",0,"A",6871,1,"PASF","41-70","23-53 cm",,1,"Dense"
2013,"OLYM","High","3157","Active","Alternating","3","3157.SS04","Survey","Active",0,"A",6267,1,"PASF","11-40","23-53 cm",,1,"Dense"
2013,"OLYM","High","3157","Active","Alternating","3","3157.SS05","Survey","Active",0,"A",6880,1,"MOHE","41-70","23-53 cm",,1,"Dense"
2013,"OLYM","High","3157","Active","Alternating","3","3157.SS06","Survey","Active",0,"A",2882,1,"PASF","11-40","23-53 cm",,1,"Dense"
2013,"OLYM","High","3157","Active","Alternating","3","3157.WW01","Survey","Active",0,"A",5730,1,"SUBF","41-70","53-81 cm",,1,"Sparse"
2013,"OLYM","High","3157","Active","Alternating","3","3157.WW02","Survey","Active",0,"A",9455,1,"ROSV","71-100","<23 cm",,0,"Sparse"
2013,"OLYM","High","3157","Active","Alternating","3","3157.WW03","Survey","Active",0,"A",8442,1,"MOHE","71-100","53-81 cm",,1,"Dense"
2013,"OLYM","High","3157","Active","Alternating","3","3157.WW04","Survey","Active",0,"A",6132,1,"SUBF","41-70","53-81 cm",,1,"Sparse"
2013,"OLYM","High","3157","Active","Alternating","3","3157.WW05","Survey","Active",0,"A",2600,1,"MOHE","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","High","3157","Active","Alternating","3","3157.WW06","Survey","Active",0,"A",9791,1,"MOHE","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE01","Survey","Active",0,"A",7400,1,"MICO","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE02","Survey","Active",0,"A",8581,1,"PASF","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE02","Survey","Active",0,"A",8581,2,"ROSV",,,,0,"Sparse"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE03","Survey","Active",0,"A",5081,1,"PASF","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE04","Survey","Active",0,"A",10161,1,"WEHE","11-40","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE05","Survey","Active",0,"A",3978,1,"PASF","11-40","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE05","Survey","Active",0,"A",3978,2,"ROSV",,,,0,"Sparse"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE06","Survey","Active",0,"A",9165,1,"PASF","11-40","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE07","Additional","Active",0,"A",8975,1,"PASF","11-40","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE08","Additional","Active",0,"A",9786,1,"PASF","71-100","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE09","Additional","Active",0,"A",1516,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE09","Additional","Active",0,"A",1516,2,"WEHE","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE10","Additional","Active",0,"A",7797,1,"PASF","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE11","Additional","Active",0,"A",1084,1,"DOFI","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE11","Additional","Active",0,"A",1084,2,"PASF","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE12","Additional","Active",0,"A",3710,1,"DOFI","41-70","81-122 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE12","Additional","Active",0,"A",3710,2,"PASF","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE13","Additional","Active",0,"A",4852,1,"PASF","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE13","Additional","Active",0,"A",4852,2,"DOFI","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE14","Additional","Active",0,"A",3846,1,"DOFI","11-40","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NE14","Additional","Active",0,"A",3846,2,"PASF","11-40","23-53 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NW01","Survey","Active",0,"A",7703,1,"DOFI","11-40","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NW02","Survey","Active",0,"A",1470,1,"MICO","71-100","53-81 cm","DOFI, WERC, WEHE",1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NW03","Survey","Active",0,"A",2053,1,"DOFI","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NW04","Survey","Active",0,"A",3633,1,"DOFI","41-70","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NW05","Survey","Active",0,"A",2565,1,"DFWH","11-40","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NW06","Survey","Active",0,"A",1692,1,"MICO","41-70","81-122 cm","WERC, DOFI",1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NW07","Additional","Active",0,"A",3798,1,"DOFI","11-40","81-122 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NW08","Additional","Active",0,"A",6523,1,"DOFI","11-40","53-81 cm",,1,"Dense"
2013,"OLYM","Medium","3200","Active","Annual","1","3200.NW09","Additional","Active",0,"A",569,1,"MICO","41-70","81-122 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.001","Survey","Active",0,"A",9812,1,"GRAS","41-70","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.001","Survey","Active",0,"A",9812,2,"SHRU","11-40","<23 cm",,0,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.002","Survey","Active",0,"A",2088,1,"SHRU","11-40","<23 cm",,0,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.002","Survey","Active",0,"A",2088,2,"DOFI","<11","<23 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.003","Survey","Active",0,"A",788,1,"SHPI","11-40","<23 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.003","Survey","Active",0,"A",788,2,"DOFI","11-40",,,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.004","Survey","Active",0,"A",3184,1,"GRAS","71-100","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.005","Survey","Active",0,"A",6412,1,"GRAS","41-70","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.005","Survey","Active",0,"A",6412,2,"SHRU","11-40","<23 cm",,0,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.006","Survey","Active",0,"A",5006,1,"GRAS",,,,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.006","Survey","Active",0,"A",5006,2,"SHPI","<11","<23 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.007","Survey","Active",0,"A",5790,1,"SHPI","11-40","<23 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.008","Survey","Active",0,"A",1540,1,"GRAS","41-70","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.008","Survey","Active",0,"A",1540,2,"SHRU","<11","<23 cm",,0,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.009","Survey","Active",0,"A",10109,1,"GRAS","71-100","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.010","Survey","Active",0,"A",4676,1,"DOFI","41-70","23-53 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.010","Survey","Active",0,"A",4676,2,"GRAS","<11","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.011","Survey","Active",0,"A",913,1,"SHPI","<11","<23 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.011","Survey","Active",0,"A",913,2,"SHRU",,,,0,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.012","Survey","Active",0,"A",4856,1,"GRAS","41-70","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.012","Survey","Active",0,"A",4856,2,"SHRU","41-70","<23 cm",,0,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.013","Survey","Active",0,"A",498,1,"GRAS",,,,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.014","Survey","Active",0,"A",7642,1,"GRAS",,,,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.014","Survey","Active",0,"A",7642,2,"SHPI","<11","23-53 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.015","Survey","Active",0,"A",7718,1,"SHPI","71-100","<23 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.015","Survey","Active",0,"A",7718,2,"SHRU",,,,0,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.016","Survey","Active",0,"A",9308,1,"GRAS","71-100","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.017","Survey","Active",0,"A",9263,1,"GRAS","71-100","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.018","Survey","Active",0,"A",2470,1,"REAL","11-40","53-81 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.019","Survey","Active",0,"A",1997,1,"SHRU",,,,0,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.020","Survey","Active",0,"A",7348,1,"GRAS","41-70","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.020","Survey","Active",0,"A",7348,2,"SHRU","11-40","<23 cm",,0,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.021","Survey","Active",0,"A",1323,1,"GRAS","71-100","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.022","Survey","Active",0,"A",7234,1,"GRAS","71-100","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.023","Survey","Active",0,"A",4701,1,"GRAS",,,,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.023","Survey","Active",0,"A",4701,2,"DOFI","41-70","<23 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.024","Survey","Active",0,"A",9615,1,"BEAH","71-100","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.025","Survey","Active",0,"A",3700,1,"GRAS","71-100","<23 cm",,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.025","Survey","Active",0,"A",3700,2,"SHRU","<11","<23 cm",,0,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.026","Survey","Active",0,"A",7771,1,"GRAS",,,,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.026","Survey","Active",0,"A",7771,2,"DEVO",,,,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.027","Survey","Active",0,"A",4384,1,"GRAS",,,,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.027","Survey","Active",0,"A",4384,2,"WATE",,,,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.028","Survey","Active",0,"A",1009,1,"GRAS",,,,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.029","Survey","Active",0,"A",939,1,"GRAS",,,,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.030","Survey","Active",0,"A",2312,1,"DOFI","71-100","23-53 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.031","Survey","Active",0,"A",8640,1,"GRAS",,,,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.032","Survey","Active",0,"A",7195,1,"WEHE","41-70","53-81 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.033","Survey","Active",0,"A",9801,1,"GRAS",,,,0,"Sparse"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.034","Survey","Active",0,"A",1332,1,"DOFI","41-70","53-81 cm",,1,"Dense"
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.035","Survey","Active",0,"A",9777,1,"GRAS",,,,0,"Sparse"
