"Event_year","Park_code","Stratum_label","Site_code","Site_status","Panel_type","Panel_name","Point_code","Location_type","Location_status","Event_ID","Event_date","Event_excluded","DPL_code","DPL_date_str","Species","Sci_name","Com_name","Taxon_family","Taxon_sort","Nest_activity","Nest_obs_notes","Nest_obs_ID"
2015,"OLYM","High","3180","Active","Alternating","5","3180.TO","Origin","Active",331,"7/25/2015",0,"A","02/19/2016 13:49","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Nestlings","Ground nest in open area, under dirt ledge. Adult flushed.",381
2015,"OLYM","Medium","3184","Active","Alternating","5","3184.TO","Origin","Active",6603,"6/27/2015",0,"A","02/19/2016 13:49","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Recent fledglings",,408
2015,"OLYM","High","3188","Active","Alternating","5","3188.TO","Origin","Active",10048,"6/30/2015",0,"A","02/19/2016 13:49","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,405
2015,"OLYM","Medium","3200","Active","Annual","1","3200.TO","Origin","Active",6164,"6/24/2015",0,"A","02/19/2016 13:49","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings","4 fledglings",385
2015,"OLYM","Medium","3200","Active","Annual","1","3200.TO","Origin","Active",6164,"6/24/2015",0,"A","02/19/2016 13:49","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Recent fledglings","Independent young bird (clear gape line, fuzzy plumage)",384
2015,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.TO","Origin","Active",10287,"5/25/2015",0,"A","02/19/2016 13:49","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Eggs observed","2 eggs",375
2015,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.TO","Origin","Active",10287,"5/25/2015",0,"A","02/19/2016 13:49","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Recent fledglings",,411
2015,"SAJH","Parkwide","BRCA","Active","Biennial",,"BRCA.TO","Origin","Active",1700,"5/26/2015",0,"A","02/19/2016 13:49","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"Unknown contents",,412
2015,"SAJH","Parkwide","BRCA","Active","Biennial",,"BRCA.TO","Origin","Active",1700,"5/26/2015",0,"A","02/19/2016 13:49","WCSP","Zonotrichia leucophrys","White-crowned Sparrow","Fringillidae",1920,"Nestlings",,400
2014,"LEWI","Parkwide","CADI","Active","Biennial",,"CADI.TO","Origin","Active",8589,"5/24/2014",0,"A","12/08/2014 14:39","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"Unknown contents",,299
2014,"LEWI","Parkwide","CADI","Active","Biennial",,"CADI.TO","Origin","Active",8589,"5/24/2014",0,"A","12/08/2014 14:39","PEFA","Falco peregrinus","Peregrine Falcon","Falconidae",1061,"Unknown contents",,300
2014,"LEWI","Parkwide","SUBE","Active","Biennial",,"SUBE.TO","Origin","Active",1266,"5/25/2014",0,"A","12/08/2014 14:39","AMGO","Spinus tristis","American Goldfinch","Fringillidae",1853,"Building nest",,301
2014,"MORA","Medium","4009","Active","Annual","1","4009.TO","Origin","Active",2138,"6/25/2014",0,"A","12/08/2014 14:39","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Nestlings","Heard peeping from nestlings on hike back to trailhead",313
2014,"MORA","Medium","4009","Active","Annual","1","4009.TO","Origin","Active",2138,"6/25/2014",0,"A","12/08/2014 14:39","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Unknown contents","2 birds in the process of mating, seemed like",312
2014,"MORA","Low","4021","Active","Alternating","4","4021.TO","Origin","Active",1875,"6/3/2014",0,"A","12/08/2014 14:39","UNWO","Picinae","Unidentified woodpecker","Picidae",1043,"Nestlings","Sounded like HAWO nestlings heard in previous year, HAWO was nearby making alarm calls near NN07a where nestlings were heard",304
2014,"MORA","High","4035","Active","Alternating","4","4035.TO","Origin","Active",8473,"7/4/2014",0,"A","12/08/2014 14:39","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Recent fledglings","adult bird feeding fledglings",330
2014,"MORA","High","4039","Active","Alternating","4","4039.TO","Origin","Active",7984,"7/21/2014",0,"A","12/08/2014 14:39","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,339
2014,"MORA","High","4039","Active","Alternating","4","4039.TO","Origin","Active",7984,"7/21/2014",0,"A","12/08/2014 14:39","RBNU","Sitta canadensis","Red-breasted Nuthatch","Sittidae",1516,"Recent fledglings",,340
2014,"MORA","High","4043","Active","Alternating","4","4043.TO","Origin","Active",10693,"7/19/2014",0,"A","12/08/2014 14:39","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,337
2014,"MORA","High","4043","Active","Alternating","4","4043.TO","Origin","Active",10693,"7/19/2014",0,"A","12/08/2014 14:39","GCKI","Regulus satrapa","Golden-crowned Kinglet","Regulidae",1587,"Nestlings",,338
2014,"MORA","Medium","4057","Active","Alternating","4","4057.TO","Origin","Active",3541,"6/23/2014",0,"A","12/08/2014 14:39","BADO","Strix varia","Barred Owl","Strigidae",908,"Recent fledglings","two juveniles",314
2014,"NOCA","High","1014","Active","Annual","1","1014.TO","Origin","Active",1633,"7/31/2014",0,"A","12/08/2014 14:39","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,344
2014,"NOCA","Medium","1015","Active","Annual","1","1015.TO","Origin","Active",691,"6/14/2014",0,"A","12/08/2014 14:39","WETA","Piranga ludoviciana","Western Tanager","Fringillidae",2151,"Recent fledglings",,309
2014,"NOCA","Low","1017","Active","Annual","1","1017.TO","Origin","Active",9899,"6/1/2014",0,"A","12/08/2014 14:39","AMDI","Cinclus mexicanus","American Dipper","Cinclidae",1584,"Recent fledglings",,303
2014,"NOCA","Medium","1018","Active","Annual","1","1018.TO","Origin","Active",7815,"6/22/2014",0,"A","12/08/2014 14:39","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings",,310
2014,"NOCA","Medium","1018","Active","Annual","1","1018.TO","Origin","Active",7815,"6/22/2014",0,"A","12/08/2014 14:39","RBSA","Sphyrapicus ruber","Red-breasted Sapsucker","Picidae",1006,"Nestlings",,311
2014,"NOCA","High","1019","Active","Annual","1","1019.TO","Origin","Active",7655,"7/4/2014",0,"A","12/08/2014 14:39","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,335
2014,"NOCA","High","1019","Active","Annual","1","1019.TO","Origin","Active",7655,"7/4/2014",0,"A","12/08/2014 14:39","HETH","Catharus guttatus","Hermit Thrush","Muscicapidae",1661,"Nestlings",,334
2014,"NOCA","High","1019","Active","Annual","1","1019.TO","Origin","Active",7655,"7/4/2014",0,"A","12/08/2014 14:39","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,336
2014,"NOCA","Low","1020","Active","Annual","1","1020.TO","Origin","Active",8056,"6/11/2014",0,"A","12/08/2014 14:39","COME","Mergus merganser","Common Merganser","Anatidae",103,"Recent fledglings",,329
2014,"NOCA","Low","1020","Active","Annual","1","1020.TO","Origin","Active",8056,"6/11/2014",0,"A","12/08/2014 14:39","SAPH","Sayornis saya","Say's Phoebe","Tyrannidae",1379,"Nestlings",,328
2014,"NOCA","High","1021","Active","Annual","1","1021.TO","Origin","Active",9513,"7/30/2014",0,"A","12/08/2014 14:39","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Recent fledglings",,345
2014,"NOCA","Medium","1022","Active","Annual","1","1022.TO","Origin","Active",9660,"6/23/2014",0,"A","12/08/2014 14:39","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Nestlings","3 very young nestlings",308
2014,"NOCA","Medium","1024","Active","Annual","1","1024.TO","Origin","Active",9404,"6/15/2014",0,"A","12/08/2014 14:39","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Nestlings",,307
2014,"NOCA","Medium","1035","Active","Alternating","4","1035.TO","Origin","Active",4535,"7/2/2014",0,"A","12/08/2014 14:39","COLO","Gavia immer","Common Loon","Gaviidae",670,"Recent fledglings",,319
2014,"NOCA","Medium","1035","Active","Alternating","4","1035.TO","Origin","Active",4535,"7/2/2014",0,"A","12/08/2014 14:39","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Recent fledglings",,318
2014,"NOCA","Medium","1038","Active","Alternating","4","1038.TO","Origin","Active",9954,"6/5/2014",0,"A","12/08/2014 14:39","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Building nest",,306
2014,"NOCA","Medium","1041","Active","Alternating","4","1041.TO","Origin","Active",10113,"6/26/2014",0,"A","12/08/2014 14:39","RBSA","Sphyrapicus ruber","Red-breasted Sapsucker","Picidae",1006,"Nestlings",,327
2014,"NOCA","High","1049","Active","Alternating","4","1049.TO","Origin","Active",8611,"7/16/2014",0,"A","12/08/2014 14:39","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,341
2014,"NOCA","Low","1122","Active","Alternating","4","1122.TO","Origin","Active",5643,"6/4/2014",0,"A","12/08/2014 14:39","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Building nest",,320
2014,"OLYM","Medium","3122","Active","Annual","1","3122.TO","Origin","Active",9739,"7/22/2014",0,"A","12/08/2014 14:39","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings","flushed offtrail with 6 chicks",332
2014,"OLYM","Medium","3123","Active","Annual","1","3123.TO","Origin","Active",6327,"6/26/2014",0,"A","12/08/2014 14:39","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,326
2014,"OLYM","Medium","3123","Active","Annual","1","3123.TO","Origin","Active",6327,"6/26/2014",0,"A","12/08/2014 14:39","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Recent fledglings",,316
2014,"OLYM","High","3125","Active","Annual","1","3125.TO","Origin","Active",9310,"7/29/2014",0,"A","12/08/2014 14:39","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,343
2014,"OLYM","High","3127","Active","Annual","1","3127.TO","Origin","Active",10391,"7/10/2014",0,"A","12/08/2014 14:39","RUGR","Bonasa umbellus","Ruffed Grouse","Phasianidae",152,"Recent fledglings","flushed a Ruffed Grouse & four chicks off the trail while hiking into Dose meadows",325
2014,"OLYM","High","3128","Active","Annual","1","3128.TO","Origin","Active",8636,"7/1/2014",0,"A","12/08/2014 14:39","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings",,317
2014,"OLYM","High","3158","Active","Alternating","4","3158.TO","Origin","Active",10368,"7/22/2014",0,"A","12/08/2014 14:39","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,342
2014,"OLYM","Low","3159","Active","Alternating","4","3159.TO","Origin","Active",8785,"6/13/2014",0,"A","12/08/2014 14:39","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings","fledglings on trail",305
2014,"OLYM","Low","3161","Active","Alternating","4","3161.TO","Origin","Active",3401,"6/2/2014",0,"A","12/08/2014 14:39","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Recent fledglings",,302
2014,"OLYM","High","3164","Active","Alternating","4","3164.TO","Origin","Active",9158,"7/15/2014",0,"A","12/08/2014 14:39","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Recent fledglings",,331
2014,"OLYM","Medium","3167","Active","Alternating","4","3167.TO","Origin","Active",9016,"6/25/2014",0,"A","12/08/2014 14:39","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Unknown contents","Recent fledglings",321
2014,"OLYM","Medium","3167","Active","Alternating","4","3167.TO","Origin","Active",9016,"6/25/2014",0,"A","12/08/2014 14:39","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Eggs observed",,323
2014,"OLYM","Medium","3167","Active","Alternating","4","3167.TO","Origin","Active",9016,"6/25/2014",0,"A","12/08/2014 14:39","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"No nest observed","Recent fledglings",324
2014,"OLYM","Medium","3167","Active","Alternating","4","3167.TO","Origin","Active",9016,"6/25/2014",0,"A","12/08/2014 14:39","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"Unknown contents","Recent fledglings",322
2014,"OLYM","High","3173","Active","Alternating","4","3173.TO","Origin","Active",9856,"7/26/2014",0,"A","12/08/2014 14:39","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,333
2014,"OLYM","Medium","3174","Active","Alternating","4","3174.TO","Origin","Active",6937,"7/25/2014",0,"A","12/08/2014 14:39","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,346
2014,"OLYM","Medium","3174","Active","Alternating","4","3174.TO","Origin","Active",6937,"7/25/2014",0,"A","12/08/2014 14:39","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,347
2014,"OLYM","Medium","3200","Active","Annual","1","3200.TO","Origin","Active",880,"6/21/2014",0,"A","12/08/2014 14:39","TOSO","Myadestes townsendi","Townsend’s Solitaire","Muscicapidae",1636,"Eggs observed","along the road, close to TO. Bird flushed by humans, but not by cars.",315
2013,"MORA","High","4003","Active","Annual","1","4003.TO","Origin","Active",9371,"7/13/2013",0,"A","12/05/2013 11:15","AMDI","Cinclus mexicanus","American Dipper","Cinclidae",1584,"Nestlings","A week later, single fledgling.",295
2013,"MORA","Medium","4044","Active","Alternating","3","4044.TO","Origin","Active",9936,"7/5/2013",0,"A","12/05/2013 11:15","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Recent fledglings","Stumbled across four fledglings and and adult between SS09 and SS08",297
2013,"NOCA","High","1014","Active","Annual","1","1014.TO","Origin","Active",3516,"7/28/2013",0,"A","12/05/2013 11:15","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,291
2013,"NOCA","High","1014","Active","Annual","1","1014.TO","Origin","Active",3516,"7/28/2013",0,"A","12/05/2013 11:15","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,293
2013,"NOCA","High","1014","Active","Annual","1","1014.TO","Origin","Active",3516,"7/28/2013",0,"A","12/05/2013 11:15","TOWA","Setophaga townsendi","Townsend’s Warbler","Fringillidae",2123,"Recent fledglings",,294
2013,"NOCA","High","1014","Active","Annual","1","1014.TO","Origin","Active",3516,"7/28/2013",0,"A","12/05/2013 11:15","YRWA","Setophaga coronata","Yellow-rumped Warbler","Fringillidae",2111,"Recent fledglings",,292
2013,"NOCA","High","1016","Active","Annual","1","1016.TO","Origin","Active",9031,"7/16/2013",0,"A","12/05/2013 11:15","CAFI","Haemorhous cassinii","Cassin’s Finch","Fringillidae",1831,"Nestlings",,273
2013,"NOCA","High","1016","Active","Annual","1","1016.TO","Origin","Active",9031,"7/16/2013",0,"A","12/05/2013 11:15","CAFI","Haemorhous cassinii","Cassin’s Finch","Fringillidae",1831,"Recent fledglings",,274
2013,"NOCA","High","1016","Active","Annual","1","1016.TO","Origin","Active",9031,"7/16/2013",0,"A","12/05/2013 11:15","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,275
2013,"NOCA","Low","1020","Active","Annual","1","1020.TO","Origin","Active",10134,"6/17/2013",0,"A","12/05/2013 11:15","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,264
2013,"NOCA","Low","1020","Active","Annual","1","1020.TO","Origin","Active",10134,"6/17/2013",0,"A","12/05/2013 11:15","RBSA","Sphyrapicus ruber","Red-breasted Sapsucker","Picidae",1006,"Nestlings",,263
2013,"NOCA","High","1021","Active","Annual","1","1021.TO","Origin","Active",7843,"7/26/2013",0,"A","12/05/2013 11:15","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,289
2013,"NOCA","High","1021","Active","Annual","1","1021.TO","Origin","Active",7843,"7/26/2013",0,"A","12/05/2013 11:15","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,290
2013,"NOCA","High","1021","Active","Annual","1","1021.TO","Origin","Active",7843,"7/26/2013",0,"A","12/05/2013 11:15","VATH","Ixoreus naevius","Varied Thrush","Turdidae",1687,"Recent fledglings",,288
2013,"NOCA","Medium","1024","Active","Annual","1","1024.TO","Origin","Active",3742,"7/13/2013",0,"A","12/05/2013 11:15","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Recent fledglings",,283
2013,"NOCA","Medium","1024","Active","Annual","1","1024.TO","Origin","Active",3742,"7/13/2013",0,"A","12/05/2013 11:15","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,281
2013,"NOCA","Medium","1024","Active","Annual","1","1024.TO","Origin","Active",3742,"7/13/2013",0,"A","12/05/2013 11:15","TOWA","Setophaga townsendi","Townsend’s Warbler","Fringillidae",2123,"Recent fledglings",,282
2013,"NOCA","Medium","1025","Active","Alternating","3","1025.TO","Origin","Active",5670,"7/5/2013",0,"A","12/05/2013 11:15","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Recent fledglings",,272
2013,"NOCA","Medium","1026","Active","Alternating","3","1026.TO","Origin","Active",6183,"6/23/2013",0,"A","12/05/2013 11:15","COME","Mergus merganser","Common Merganser","Anatidae",103,"Recent fledglings",,265
2013,"NOCA","Low","1027","Active","Alternating","3","1027.TO","Origin","Active",7896,"6/16/2013",0,"A","12/05/2013 11:15","AMDI","Cinclus mexicanus","American Dipper","Cinclidae",1584,"Nestlings","behind a waterfall",261
2013,"NOCA","Low","1027","Active","Alternating","3","1027.TO","Origin","Active",7896,"6/16/2013",0,"A","12/05/2013 11:15","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Eggs observed","4 eggs",260
2013,"NOCA","Low","1028","Active","Alternating","3","1028.TO","Origin","Active",3101,"6/14/2013",0,"A","12/05/2013 11:15","NAWA","Oreothlypis ruficapilla","Nashville Warbler","Fringillidae",2071,"Unknown contents","NAWA female was doing a broken wing display after I flushed her off nest.",262
2013,"NOCA","Medium","1031","Active","Alternating","3","1031.TO","Origin","Active",5079,"7/12/2013",0,"A","12/05/2013 11:15","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Recent fledglings",,285
2013,"NOCA","Medium","1031","Active","Alternating","3","1031.TO","Origin","Active",5079,"7/12/2013",0,"A","12/05/2013 11:15","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,284
2013,"NOCA","Medium","1031","Active","Alternating","3","1031.TO","Origin","Active",5079,"7/12/2013",0,"A","12/05/2013 11:15","GCKI","Regulus satrapa","Golden-crowned Kinglet","Regulidae",1587,"Recent fledglings",,286
2013,"NOCA","High","1032","Active","Alternating","3","1032.TO","Origin","Active",1109,"7/18/2013",0,"A","12/05/2013 11:15","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,277
2013,"NOCA","High","1032","Active","Alternating","3","1032.TO","Origin","Active",1109,"7/18/2013",0,"A","12/05/2013 11:15","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Eggs observed",,276
2013,"NOCA","High","1032","Active","Alternating","3","1032.TO","Origin","Active",1109,"7/18/2013",0,"A","12/05/2013 11:15","NAWA","Oreothlypis ruficapilla","Nashville Warbler","Fringillidae",2071,"Recent fledglings",,298
2013,"NOCA","High","1037","Active","Alternating","3","1037.TO","Origin","Active",9133,"7/27/2013",0,"A","12/05/2013 11:15","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,287
2013,"NOCA","High","1040","Active","Alternating","3","1040.TO","Origin","Active",4309,"7/20/2013",0,"A","12/05/2013 11:15","CHSP","Spizella passerina","Chipping Sparrow","Fringillidae",1894,"Recent fledglings",,279
2013,"NOCA","High","1040","Active","Alternating","3","1040.TO","Origin","Active",820,"7/21/2013",0,"A","12/05/2013 11:15","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,280
2013,"NOCA","High","1040","Active","Alternating","3","1040.TO","Origin","Active",4309,"7/20/2013",0,"A","12/05/2013 11:15","TOWA","Setophaga townsendi","Townsend’s Warbler","Fringillidae",2123,"Recent fledglings",,278
2013,"OLYM","Low","3121","Active","Annual","1","3121.TO","Origin","Active",8632,"5/24/2013",0,"A","12/05/2013 11:15","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Nestlings","Observed in snag between WW04/WW05",259
2013,"OLYM","Low","3153","Active","Alternating","3","3153.TO","Origin","Active",3080,"6/6/2013",0,"A","12/05/2013 11:15","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Nestlings",,296
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.TO","Origin","Active",7728,"5/29/2013",0,"A","12/05/2013 11:15","BAEA","Haliaeetus leucocephalus","Bald Eagle","Accipitridae",839,"Recent fledglings",,268
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.TO","Origin","Active",2695,"5/27/2013",0,"A","12/05/2013 11:15","BAEA","Haliaeetus leucocephalus","Bald Eagle","Accipitridae",839,"Nestlings",,271
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.TO","Origin","Active",7728,"5/29/2013",0,"A","12/05/2013 11:15","HOWR","Troglodytes aedon","House Wren","Certhiidae",1528,"Nestlings",,266
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.TO","Origin","Active",2695,"5/27/2013",0,"A","12/05/2013 11:15","HOWR","Troglodytes aedon","House Wren","Certhiidae",1528,"Nestlings",,269
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.TO","Origin","Active",7728,"5/29/2013",0,"A","12/05/2013 11:15","PISI","Spinus pinus","Pine Siskin","Fringillidae",1845,"Recent fledglings",,267
2013,"SAJH","Parkwide","AMCA","Active","Biennial",,"AMCA.TO","Origin","Active",2695,"5/27/2013",0,"A","12/05/2013 11:15","PISI","Spinus pinus","Pine Siskin","Fringillidae",1845,"Recent fledglings",,270
2012,"LEWI","Parkwide","CADI","Active","Biennial",,"CADI.TO","Origin","Active",1453,"5/25/2012",0,"A","11/14/2012 00:00","BAEA","Haliaeetus leucocephalus","Bald Eagle","Accipitridae",839,"Building nest","nest opposite the pizza place's parking lot",232
2012,"MORA","Low","4001","Active","Annual","1","4001.TO","Origin","Active",3955,"6/2/2012",0,"A","11/14/2012 00:00","SPSA","Actitis macularius","Spotted Sandpiper","Scolopacidae",555,"Recent fledglings",,254
2012,"MORA","Low","4001","Active","Annual","1","4001.TO","Origin","Active",3955,"6/2/2012",0,"A","11/14/2012 00:00","UNTH","Turdidae","Unidentified thrush","Turdidae",1688,"Recent fledglings",,255
2012,"NOCA","Medium","1003","Active","Alternating","2","1003.TO","Origin","Active",508,"7/7/2012",0,"A","11/14/2012 00:00","COLO","Gavia immer","Common Loon","Gaviidae",670,"Recent fledglings","2 adults with juvenile on Hozemeen Lake",243
2012,"NOCA","Medium","1003","Active","Alternating","2","1003.TO","Origin","Active",508,"7/7/2012",0,"A","11/14/2012 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings","Seen on the SE arm.",244
2012,"NOCA","Low","1006","Active","Alternating","2","1006.TO","Origin","Active",4492,"6/25/2012",0,"A","11/14/2012 00:00","COLO","Gavia immer","Common Loon","Gaviidae",670,"Recent fledglings",,237
2012,"NOCA","Low","1006","Active","Alternating","2","1006.TO","Origin","Active",4492,"6/25/2012",0,"A","11/14/2012 00:00","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Recent fledglings",,238
2012,"NOCA","High","1008","Active","Alternating","2","1008.TO","Origin","Active",7129,"7/25/2012",0,"A","11/14/2012 00:00","SOGR","Dendragapus fuliginosus","Sooty Grouse","Phasianidae",160,"Recent fledglings",,249
2012,"NOCA","Medium","1009","Active","Alternating","2","1009.TO","Origin","Active",956,"6/27/2012",0,"A","11/14/2012 00:00","MGWA","Geothlypis tolmiei","MacGillivray’s Warbler","Fringillidae",2076,"Unknown contents",,239
2012,"NOCA","Low","1010","Active","Alternating","2","1010.TO","Origin","Active",4013,"6/6/2012",0,"A","11/14/2012 00:00","COME","Mergus merganser","Common Merganser","Anatidae",103,"Recent fledglings",,234
2012,"NOCA","Medium","1011","Active","Alternating","2","1011.TO","Origin","Active",2835,"6/14/2012",0,"A","11/14/2012 00:00","RUHU","Selasphorus rufus","Rufous Hummingbird","Trochilidae",371,"Eggs observed",,233
2012,"NOCA","Medium","1011","Active","Alternating","2","1011.TO","Origin","Active",2835,"6/14/2012",0,"A","11/14/2012 00:00","SWTH","Catharus ustulatus","Swainson’s Thrush","Muscicapidae",1660,"Unknown contents","Building Stage",228
2012,"NOCA","High","1014","Active","Annual","1","1014.TO","Origin","Active",6230,"7/30/2012",0,"A","11/14/2012 00:00","DEJU","Junco hyemalis","Dark-eyed Junco","Fringillidae",1910,"Recent fledglings",,258
2012,"NOCA","Medium","1015","Active","Annual","1","1015.TO","Origin","Active",3028,"6/15/2012",0,"A","11/14/2012 00:00","HAWO","Picoides villosus","Hairy Woodpecker","Picidae",1016,"Nestlings",,240
2012,"NOCA","Low","1017","Active","Annual","1","1017.TO","Origin","Active",10629,"5/29/2012",0,"A","11/14/2012 00:00","PAWR","Troglodytes pacificus","Pacific Wren","Certhiidae",1534,"Recent fledglings",,226
2012,"NOCA","Low","1020","Active","Annual","1","1020.TO","Origin","Active",2680,"6/13/2012",0,"A","11/14/2012 00:00","SAPH","Sayornis saya","Say's Phoebe","Tyrannidae",1379,"Recent fledglings",,242
2012,"NOCA","Low","1020","Active","Annual","1","1020.TO","Origin","Active",6587,"6/3/2012",0,"A","11/14/2012 00:00","UNTH","Turdidae","Unidentified thrush","Turdidae",1688,"Eggs observed","either SWTH or VEER, just got a quick glimpse as it flushed",227
2012,"NOCA","Low","1020","Active","Annual","1","1020.TO","Origin","Active",2680,"6/13/2012",0,"A","11/14/2012 00:00","WAVI","Vireo gilvus","Warbling Vireo","Vireonidae",1421,"Nestlings",,241
2012,"NOCA","High","1021","Active","Annual","1","1021.TO","Origin","Active",5755,"7/29/2012",0,"A","11/14/2012 00:00","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Recent fledglings",,257
2012,"NOCA","High","1021","Active","Annual","1","1021.TO","Origin","Active",5755,"7/29/2012",0,"A","11/14/2012 00:00","CAJA","Perisoreus canadensis","Gray Jay","Corvidae",1427,"Recent fledglings",,256
2012,"NOCA","Low","1023","Active","Annual","1","1023.TO","Origin","Active",3853,"6/14/2012",0,"A","11/14/2012 00:00","AMRO","Turdus migratorius","American Robin","Muscicapidae",1681,"Eggs observed",,235
2012,"OLYM","Low","3001","Active","Annual","1","3001.TO","Origin","Active",7592,"6/2/2012",0,"A","11/14/2012 00:00","STJA","Cyanocitta stelleri","Steller’s Jay","Corvidae",1444,"Recent fledglings",,225
2012,"OLYM","Low","3121","Active","Annual","1","3121.TO","Origin","Active",2517,"5/28/2012",0,"A","11/14/2012 00:00","AMDI","Cinclus mexicanus","American Dipper","Cinclidae",1584,"Recent fledglings",,224
2012,"OLYM","Medium","3122","Active","Annual","1","3122.TO","Origin","Active",435,"7/29/2012",0,"A","11/14/2012 00:00","AMKE","Falco sparverius","American Kestrel","Falconidae",1053,"Recent fledglings","2 adults w/ juvenile",250
