"Rare_bird_obs_ID","Obs_year","Park_code","Species","Sci_name","Com_name","Taxon_family","Taxon_sort","Obs_date_str","Obs_time_str","Observer_1","Observer_2","Group_size","Nest_activity","Obs_distance_m","Rare_obs_notes","Location_name","Point_code","UTME_public","UTMN_public","Public_offset","UTM_east","UTM_north","Coord_type","Datum","Est_horiz_error","Elevation_m","Field_UTME","Field_UTMN","Field_datum","Field_horiz_error","Field_coord_source","GPS_model","GPS_file_name","Coordinate_notes","Obs_excluded","DPL_code","DPL_date_str","QA_notes"
413,2010,"MORA","PIGR","Pinicola enucleator","Pine Grosbeak","Fringillidae",1823,"7/24/2010","07:11","Price_Samantha","Wolfson_David",1,"No nest observed",,"Heard bird during count (WW04).  It gave a very typical song: a high, flat, finch-like warble.  I also heard another bird near the next point (WW05) before the count.","Reflection Lakes","4045.WW04",597309,5180754,"Actual",597309.433,5180753.907,"Postprocessed Code","NAD83",15.5,1545.00,597301,5181753,"NAD83",15,"GPS","Trimble Recon XB","F072407A",,0,"A","03/12/2011 00:00",
33,2010,"MORA","SAVS","Passerculus sandwichensis","Savannah Sparrow","Fringillidae",1944,"7/25/2010","06:19","Fournier_Marie-Catherine",,1,"No nest observed",,"Heard the high, fine buzzes: the lower preceding the ti ti ti tseeeeeee tisoooo.","Sunrise","4011.NE02",599617,5196783,"Actual",599617.492,5196783.313,"Postprocessed Code","NAD83",6.5,1928.00,599610,5196600,"NAD83",7,"GPS","Trimble Recon XB","G072507A",,0,"A","03/12/2011 00:00",
78,2010,"MORA","WTPT","Lagopus leucura","White-tailed Ptarmigan","Phasianidae",158,"7/23/2010","15:30","Wolfson_David",,1,"No nest observed",150,"I saw a White-Tailed Ptarmigan flying over the saddle between the 1st and 2nd Burrough's Mountains near Sunrise in the NE section of the park.  It soared without flapping and its wingtips were curled under like other grouse-like birds do.  I could see white on the tail and the back.  I had good views of it for over 20 seconds.","Burroughs Mountain",,598000,5195000,"Actual",598000,5195000,"Field","NAD83",,2376.00,598000,5195000,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
340,2010,"NOCA","AMKE","Falco sparverius","American Kestrel","Falconidae",1053,"5/13/2010","07:00","Panci_Hannah","Price_Samantha",1,"No nest observed",,"Small falcon, very rufous.  wingbeats shallow.  In open habitat.  Did not vocalize but got a good long look in flight.","Stehekin airstrip",,668500,5357000,"Actual",668500,5357000,"Field","NAD83",,416.00,668500,5357000,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
284,2010,"NOCA","AMPI","Anthus rubescens","American Pipit","Passeridae",1757,"5/11/2010","07:00","Price_Samantha","Wilkerson_Bob",1,"No nest observed",,"Small bird with small skinny legs.  Pale buffy below and gray brown above.  Far away but song distinctive-high clear phrases.","Colonial Creek",,640100,5394600,"Actual",640100,5394600,"Field","NAD83",,390.00,640100,5394600,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
358,2010,"NOCA","AMRE","Setophaga ruticilla","American Redstart","Fringillidae",2091,"6/4/2010","10:15","Fournier_Marie-Catherine","Waythomas_Craig",1,"No nest observed",,"Second year male with yellow base of tail, gray head, yellow side tail, gray brest with few red and black spots on right side of breast.  Short buzzy and down-slurred ending song.  vocalizing alot.","Stehekin",,669770,5357181,"Actual",669770.384,5357180.66,"Real-time SBAS Corre","NAD83",15.7,361.00,669770,5357180,"NAD83",14,"GPS","Trimble Recon XB","G070410A",,0,"A","03/12/2011 00:00",
77,2010,"NOCA","AMWI","Anas americana","American Wigeon","Anatidae",64,"5/14/2010","19:30","Fournier_Marie-Catherine","Price_Samantha",2,"No nest observed",,"Close visual encounter. Male: rounded head, green/black eye patch going toward back of head. White wing patch. Female: round head, dark eye patch, white wing patch.","Lake chelan",,672926,5354406,"Actual",672926.013,5354405.532,"Postprocessed Code","NAD83",9.1,336.00,672918,5354399,"NAD83",9.7,"GPS","Trimble Recon XB","G060413A",,0,"A","03/12/2011 00:00",
101,2010,"NOCA","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"6/22/2010","08:30","Panci_Hannah",,1,"No nest observed",,"Heard it calling, flew away before I could see it. Calls shorter than DOWO and HAWO. Very similar to BBWO.","Luna","1022.NW05",643430,5402326,"Actual",643430,5402326,"Field","NAD83",,816.00,643430,5402326,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
207,2010,"NOCA","BADO","Strix varia","Barred Owl","Strigidae",908,"6/23/2010","09:32","Panci_Hannah",,1,"No nest observed",,"Heard to response to a hoot.  Started hoot at 0925 and BADO responded at 932.  Did not see but vocalization distinctive: who cooks for you?","Ross Lake, Luna CG","1018.NW01",631187,5411633,"Actual",631186.86,5411632.547,"Postprocessed Code","NAD83",13.8,763.00,631302,5411587,"NAD83",10.6,"GPS","Trimble Recon XB","F062305A",,0,"A","03/12/2011 00:00",
187,2010,"NOCA","BRSP","Spizella breweri","Brewer's Sparrow","Emberizidae",1898,"5/7/2010","19:00","Holmgren_Mandy","Wilkerson_Bob",1,"No nest observed",15,"Seen in picnic area across from Newhalem on 5/7 and 5/8/10. Drab and pale coloration, muted streaky crown, eye ring, non-streaked breast, and small bill all indicate a Spizella sparrow named Brewer's. Photos present in project Images folder.","Newhalem",,629041,5392686,"Actual",629041,5392686,"Field","NAD83",6.5,157.00,629041,5392686,"NAD83",6.5,"GPS","Trimble Recon XB","G051016B","File missing",0,"A","03/12/2011 00:00",
257,2010,"NOCA","BUFF","Bucephala albeola","Bufflehead","Anatidae",98,"5/8/2010","07:30","Fournier_Marie-Catherine","Price_Samantha",2,"No nest observed",,"Male: large round head with white on back. White bird overall. Female has oval white patch on face. Small bird","Newhalem ponds",,627700,5392300,"Actual",627700,5392300,"Field","NAD83",,150.00,627700,5392300,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
435,2010,"NOCA","CANW","Catherpes mexicanus","Canyon Wren","Certhiidae",1524,"5/14/2010","08:00","Fournier_Marie-Catherine","Price_Samantha",1,"No nest observed",,"Bright white throat, long bill.  Overall rufous color.  Song a descending series of whistles.","Rainbow loop, Stehekin",,671200,5356600,"Actual",671200,5356600,"Field","NAD83",,498.00,671200,5356600,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
227,2010,"NOCA","CITE","Anas cyanoptera","Cinnamon Teal","Anatidae",59,"5/14/2010","19:30","Waythomas_Craig","Wolfson_David",5,"No nest observed",,"Close visual encounter. Male: Cinnamon/reddish color overall, blue (light/sky) wing patch. Female: red eye, reddish overall. 2 females and 3 males, female closely associated with males.","lake chelan",,672926,5354406,"Actual",672926.013,5354405.532,"Postprocessed Code","NAD83",9.1,336.00,672918,5354399,"NAD83",9.7,"GPS","Trimble Recon XB","G060413A",,0,"A","03/12/2011 00:00",
120,2010,"NOCA","COHA","Accipiter cooperii","Cooper’s Hawk","Accipitridae",833,"5/14/2010","12:00","Fournier_Marie-Catherine","Price_Samantha",1,"No nest observed",,"Medium sized accipiter.  Wings held straight, long tail, rounded at end.  Did not vocalize.","Stehikin",,670500,5356550,"Actual",670500,5356550,"Field","NAD83",,360.00,670500,5356550,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
389,2010,"NOCA","COME","Mergus merganser","Common Merganser","Anatidae",103,"5/8/2010","07:30","Fournier_Marie-Catherine","Price_Samantha",2,"No nest observed",,"Male dark head and orange bill, white body. Female has dark head with contrasting white chin.","Newhalem",,627700,5392300,"Actual",627700,5392300,"Field","NAD83",,150.00,627700,5392300,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
318,2010,"NOCA","CONI","Chordeiles minor","Common Nighthawk","Caprimulgidae",256,"6/22/2010","13:23","Fournier_Marie-Catherine",,1,"No nest observed",0,"No description recorded. The information from this record is solely from the GPS unit.","Near Bridge Creek",,657674,5366228,"Actual",657673.913,5366228.105,"Postprocessed Code","NAD83",7.2,638.00,657673,5366228,"NAD83",7.2,"GPS","Trimble Recon XB","G062213A",,0,"A","03/12/2011 00:00",
263,2010,"NOCA","DUFL","Empidonax oberholseri","Dusky Flycatcher","Tyrannidae",1368,"5/13/2010","07:00","Fournier_Marie-Catherine","Price_Samantha",1,"No nest observed",,"Gray/olive.  Longer tail than Hammond's, shorter primary projections.  Song similar to Hammond's, but with ""sleet"" note as well.","Stehekin",,668500,5357500,"Actual",668500,5357500,"Field","NAD83",,391.00,668500,5357500,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
314,2010,"NOCA","GOEA","Aquila chrysaetos","Golden Eagle","Accipitridae",821,"6/13/2010","12:58","Waythomas_Craig",,1,"No nest observed",200,"Bird came within 200m.  Large white windows on other side of wings and some white on base of rectices.  Though not a distictive band.  Bird flying north also 2 RTHA harrassing and bombing it as it passed.","Lighting Creek CG",,645261,5415268,"Actual",645260.526,5415267.84,"Postprocessed Code","NAD83",2.9,489.00,645259,5415263,"NAD83",11,"GPS","Trimble Recon XB","G061313A",,0,"A","03/12/2011 00:00",
309,2010,"NOCA","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"7/30/2010","07:56","Panci_Hannah","Price_Samantha",2,"Recent fledglings",,"Pipit size bird with black throat band. Female with one recent fledgling- plumage similar to adult but extremely faded. Vocalize/calling with little clear chip notes.","Sahale Glacier","1055.WW07",643742,5371381,"Actual",643741.828,5371380.685,"Real-time SBAS Corre","NAD83",6,2028.00,643741,5371379,"NAD83",5.5,"GPS","Trimble Recon XB","F073008A",,0,"A","03/12/2011 00:00",
97,2010,"NOCA","HOME","Lophodytes cucullatus","Hooded Merganser","Anatidae",102,"5/14/2010","19:30","Panci_Hannah","Price_Samantha",2,"No nest observed",,"Male seen with female, male has large crest, female has a brown crest and dark gray body.","Stehekin, lake chelan",,672926,5354406,"Actual",672926.013,5354405.532,"Postprocessed Code","NAD83",9.1,336.00,672918,5354399,"NAD83",9.72,"GPS","Trimble Recon XB","G060413A",,0,"A","03/12/2011 00:00",
182,2010,"NOCA","KILL","Charadrius vociferus","Killdeer","Charadriidae",490,"5/14/2010","20:00","Panci_Hannah",,1,"No nest observed",,"Not seen but vocalization very distinctive: ""killdeer"".  Very loud piping.","Lake Chelan",,673500,5354700,"Actual",673500,5354700,"Field","NAD83",,733.00,673500,5354700,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
408,2010,"NOCA","MODO","Zenaida macroura","Mourning Dove","Columbidae",225,"5/11/2010","11:00","Holmgren_Mandy","Wolfson_David",1,"No nest observed",,"Traingular tail edged in white (in flight).  Brown and Buffy with black spot on back.  Did not vocalize.","Newhalem",,629000,5392700,"Actual",629000,5392700,"Field","NAD83",,158.00,629000,5392700,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
150,2010,"NOCA","NSHO","Anas clypeata","Northern Shoveler","Anatidae",60,"5/14/2010","19:30","Fournier_Marie-Catherine","Price_Samantha",15,"No nest observed",,"Close visual encounter. Male: massive bill, green head, white breast rufous flank. Female: massive bill, brownish overall. Female closely associated with males.","Lake chelan/stehekin",,672926,5354406,"Actual",672926.013,5354405.532,"Postprocessed Code","NAD83",9.1,336.00,672918,5354399,"NAD83",9,"GPS","Trimble Recon XB","G060413A",,0,"A","03/12/2011 00:00",
310,2010,"NOCA","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"5/12/2010","15:00","Fournier_Marie-Catherine","Price_Samantha",1,"No nest observed",,"Seen in flight.  White body plus coverts.  Dark wrists plus secondary long wings, large bird.","Lake Chelan",,673500,5354700,"Actual",673500,5354700,"Field","NAD83",,733.00,673500,5354700,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
415,2010,"NOCA","OSPR","Pandion haliaetus","Osprey","Accipitridae",813,"6/1/2010","10:00","Panci_Hannah","Price_Samantha",1,"No nest observed",,"Sitting in tall tree.  Dark bird with white belly, eye strip and white cap.  Hook bill.  Did not vocalize.  No nest in sight.","Diablo",,636700,5397100,"Actual",636700,5397100,"Field","NAD83",,268.00,636700,5397100,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
31,2010,"NOCA","PEFA","Falco peregrinus","Peregrine Falcon","Falconidae",1061,"6/11/2010","10:30","Price_Samantha","Waythomas_Craig",2,"No nest observed",250,"Possiable pair.  Large falcon with pointy wings plus very strong wing beats.  Saw at approx. 250m in flight.  Not in Prairie Falcon habitat.  Perched to known PEFA nest.","Ross Lake/ Pumpkin Mtn",,642300,5405200,"Actual",642300,5405200,"Field","NAD83",,1048.00,642300,5405200,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
345,2010,"NOCA","RNDU","Aythya collaris","Ring-necked Duck","Anatidae",81,"5/8/2010","07:30","Fournier_Marie-Catherine","Price_Samantha",6,"No nest observed",,"Tall head, sharp peak. White outline on bill, distinctive. Male: dark head, black back, gray flanks. Female: dark cap, white eye ring.","Newhalem ponds",,627700,5392300,"Actual",627700,5392300,"Field","NAD83",,150.00,627700,5392300,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
29,2010,"NOCA","SAPH","Sayornis saya","Say's Phoebe","Tyrannidae",1379,"5/12/2010","09:00","Price_Samantha","Waythomas_Craig",1,"Eggs observed",,"Pale gray wings, black tail, rufous belly.  Sings its name ""phoebe!"" Flicks tail, was sitting on nest.","Stehekin",,668900,5357400,"Actual",668900,5357400,"Field","NAD83",,370.00,668900,5357400,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
83,2010,"NOCA","SAVS","Passerculus sandwichensis","Savannah Sparrow","Fringillidae",1944,"7/7/2010","11:00","Ortega_Welch_Marissa","Panci_Hannah",2,"No nest observed",,"Heard and saw small sparrow with yellow eyebrow. Sang a trilling, descending song.","McAlester Pass","1064.SS04",672981,5366158,"Actual",672981,5366158,"Field","NAD83",,1834.00,672981,5366158,"NAD83",,"GPS","Trimble Recon XB","Unknown","No GPS collected",0,"A","12/08/2014 14:39",
183,2010,"NOCA","SSHA","Accipiter striatus","Sharp-shinned Hawk","Accipitridae",832,"5/12/2010","08:00","Fournier_Marie-Catherine","Price_Samantha",1,"No nest observed",,"Smallish head, shorter tail than COHA.  Tail flat across base and wings held pushed forward.  Did not vocalize, seen in flight.","Rainbow Loop, Stehekin",,671200,5356600,"Actual",671200,5356600,"Field","NAD83",,498.00,671200,5356600,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
76,2010,"NOCA","TUVU","Cathartes aura","Turkey Vulture","Ciconiidae",809,"5/7/2010","19:00","Panci_Hannah","Price_Samantha",1,"No nest observed",,"Wing held in dihedral in flight.  Dark bird with little head.  Large bird, long wings, rocks from side to side in flight.","Newhalem",,629000,5392700,"Actual",629000,5392700,"Field","NAD83",,158.00,629000,5392700,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
130,2010,"NOCA","WEKI","Tyrannus verticalis","Western Kingbird","Tyrannidae",1332,"6/7/2010","13:00","Panci_Hannah","Waythomas_Craig",1,"No nest observed",,"Large flycatcher with whitish throat, and yellow belly and flanks.  Saw resting and sallying from post on side of road.","Newhalem",,627700,5392300,"Actual",627700,5392300,"Field","NAD83",,150.00,627700,5392300,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
243,2010,"NOCA","WODU","Aix sponsa","Wood Duck","Anatidae",54,"5/7/2010","16:04","Fournier_Marie-Catherine",,1,"No nest observed",,"Adult male in breeding plumage:  round green head with drouping crest.  Bright white bridle on throat, under eye and neck.","Stehekin air strip pond",,668500,5357000,"Actual",668500,5357000,"Field","NAD83",,416.00,668500,5357000,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
19,2010,"NOCA","WTPT","Lagopus leucura","White-tailed Ptarmigan","Phasianidae",158,"7/29/2010","04:35","Panci_Hannah","Price_Samantha",2,"No nest observed",,"Woke up to loud raucous chicken-like clucking.  When hiking down to transect 1055 saw 2 birds, both with short tails, white underneath, vocalizing in short clucking noises.","Sahale Glacier",,644450,5371800,"Actual",644450,5371800,"Field","NAD83",,2156.00,644450,5371800,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
347,2010,"OLYM","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"7/19/2010","06:25","Holmgren_Mandy",,1,"No nest observed",7,"A stocky, medium-sized woodpecker with a speckled black and white back (no yellow crown) and distinctive call: a flat note much less sharp than the Hairy, not as high or delicate-sounding as the Downy.","Dosewallips, near Dose Meadows","3127.EE02",474547,5294260,"Actual",474547.437,5294259.554,"Post-processed","NAD83",6.255,1340.00,474543,5294256,"NAD83",,"GPS","Thales Mobile Mapper","N5100719",,0,"A","03/12/2011 00:00",
11,2010,"OLYM","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"6/7/2010","07:40","Holmgren_Mandy",,1,"No nest observed",6,"A male woodpecker with obvious yellow crown and black and white speckled back flying from snag to snag. He did rattle calls and a series of one-noted calls (flat, lowish notes much less sharp than a Hairy and lower and stronger than a Downy).","Hoh Burn","3169.NN03",442223,5303578,"Actual",442222.858,5303578.144,"WAAS","NAD83",-99,539.00,442224,5303579,"NAD83",,"GPS","Thales Mobile Mapper","N5100607",,0,"A","03/12/2011 00:00",
228,2010,"OLYM","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"7/19/2010","07:25","Holmgren_Mandy",,1,"No nest observed",10,"A medium-sized woodpecker with a speckles back and very obvious yellow crown flew to a nearby snag. Its call was sort of a cross between a Downy Woodpecker, Hairy Woodpecker, and Robin, less sharp than the Hairy and stronger and lower than the Downy.","Near Dose Meadows","3127.EE04",474888,5294531,"Actual",474887.798,5294531.1,"Post-processed","NAD83",26.806,1346.00,474885,5294531,"NAD83",,"GPS","Thales Mobile Mapper","N5100719",,0,"A","03/12/2011 00:00",
391,2010,"OLYM","ATTW","Picoides dorsalis","American Three-toed Woodpecker","Picidae",1009,"7/6/2010","11:30","Holmgren_Mandy",,1,"No nest observed",20,"A female medium-sized woodpecker with a black and white speckled back and distinctive, loud call foraging on snags in burn. The call was a cross between a Hairy and Downy Woodpecker and Robin, a flat series of notes much less sharp than the Hairy and lower and stronger than the Downy.","Three Forks Trail, in burn",,481050,5310150,"Actual",481050,5310150,"Field","NAD83",,1572.00,481050,5310150,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
378,2010,"OLYM","BADO","Strix varia","Barred Owl","Strigidae",908,"7/7/2010","10:00","Holmgren_Mandy",,1,"No nest observed",100,"I heard the distinctive ""Who cooks for you, who cooks for you all"" hooting of the Barred Owl. Unmistakeable.","Barnes Point",,441200,5323600,"Actual",441200,5323600,"Field","NAD83",,177.00,441200,5323600,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
256,2010,"OLYM","CLNU","Nucifraga columbiana","Clark’s Nutcracker","Corvidae",1453,"7/9/2010","08:00","Holmgren_Mandy",,1,"No nest observed",100,"A loud, raucous call, gutteral and more jay-like than a raven. Harsh, loud, and slightly buzzy.","Deer Park",,480600,5310550,"Actual",480600,5310550,"Field","NAD83",,1635.00,480600,5310550,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
312,2010,"OLYM","CONI","Chordeiles minor","Common Nighthawk","Caprimulgidae",256,"6/17/2010","04:45","Holmgren_Mandy","Wolfson_David",1,"No nest observed",75,"We heard the distinctive descending, raspy, slightly buzzy note repeated several times. Loud and unmistakeable.","Aurora Ridge Trail",,427150,5322600,"Actual",427150,5322600,"Field","NAD83",,364.00,427150,5322600,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
44,2010,"OLYM","FOSP","Passerella iliaca","Fox Sparrow","Fringillidae",1906,"5/6/2010","08:00","Holmgren_Mandy","Wilkerson_Bob",1,"No nest observed",20,"We initially heard the vocalization: long phrases with a notable slurred note in the middle mixed in with some other widely separated notes. Then we got a visual: a large sparrow, dark brown overall with a red tint. Dark spots on chest.","Bridge on Mora Rd. between Mora CG & Rialto Beach",,378500,5308500,"Actual",378500,5308500,"Field","NAD83",,1.00,378500,5308500,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
152,2010,"OLYM","FOSP","Passerella iliaca","Fox Sparrow","Fringillidae",1906,"5/27/2010","14:00","Holmgren_Mandy","Wolfson_David",1,"No nest observed",25,"We just heard the vocalization: long phrases with many varied and widely spaced notes, some slightly slurred together. He was in the dense shrub above the beach itself.","Ruby Beach",,393800,5284750,"Actual",393800,5284750,"Field","NAD83",,3.00,393800,5284750,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
222,2010,"OLYM","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"7/22/2010","17:30","Holmgren_Mandy","Panci_Hannah",1,"No nest observed",15,"Brownish bird with gray head and pinkish flanks and wings. It did not vocalize. It was foraging in a snowfield. Photo available if necessary.","Anderson Glacier",,475100,5283900,"Actual",475100,5283900,"Field","NAD83",,1522.00,475100,5283900,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
75,2010,"OLYM","GCRF","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Fringillidae",1826,"7/16/2010","06:00","Holmgren_Mandy","Wolfson_David",2,"No nest observed",41,"Brownish bird with gray crown and pinkish flanks and wings. No vocalization. First observer detected 2 during point count, second observer detected one in the same spot after point count time period.","Klahhane Ridge","3180.NE02",465601,5315663,"Actual",465600.598,5315663.059,"Post-processed","NAD83",0.943,1787.00,465683,5315716,"NAD83",,"GPS","Thales Mobile Mapper","S100716",,0,"A","03/12/2011 00:00",
432,2010,"OLYM","GHOW","Bubo virginianus","Great Horned Owl","Strigidae",892,"7/19/2010","10:45","Holmgren_Mandy",,1,"No nest observed",25,"A large owl responded to my SPOW hooting. It was very large, dark, had ear tufts, and bright yellow eyes. It never vocalized.","Near Dose Meadows","3127.EE03",474725,5294406,"Actual",474724.871,5294405.908,"Post-processed","NAD83",2.349,1340.00,474885,5294531,"NAD83",,"GPS","Thales Mobile Mapper","N5100719",,0,"A","03/12/2011 00:00",
163,2010,"OLYM","GHOW","Bubo virginianus","Great Horned Owl","Strigidae",892,"7/25/2010","21:00","Gremel_Scott","Holmgren_Mandy",1,"No nest observed",15,"A large owl with distinctive ear tufts and a long tail. It never vocalized, but flew over our camp and perched nearby.","Hoh Lake",,441175,5305220,"Actual",441175,5305220,"Field","NAD83",,1396.00,441175,5305220,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
387,2010,"OLYM","HEWA","Setophaga occidentalis","Hermit Warbler","Fringillidae",2125,"6/12/2010","07:29","Wolfson_David",,1,"No nest observed",20,"I had a Hermit during one of my point  counts.  I was able to track it down shortly thereafter to confirm.  It was giving a distinctive super-choppy Hermit song, and I was able to see the facial markings after the count, just to make sure.","Staircase","3170.SS04",472945,5263488,"Actual",472945,5263488,"Field","NAD83",,404.00,472945,5263488,"NAD83",,"GPS","Thales Mobile Mapper","S100612","Feature missing from GPS file",0,"A","03/12/2011 00:00",
180,2010,"OLYM","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"7/6/2010","13:00","Holmgren_Mandy","Wolfson_David",2,"No nest observed",30,"A pair of horned larks were interacting with each other, the male with black markings on the face and a black breastband, the female with similar markings but much drabber in color. Overall, both were brownish/grayish. Song was a bubbly, ascending warble, increasing in speed as it rose.","Blue Mountain",,480650,5311300,"Actual",480650,5311300,"Field","NAD83",,1815.00,480650,5311300,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
364,2010,"OLYM","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"7/21/2010","14:00","Holmgren_Mandy","Panci_Hannah",1,"No nest observed",15,"A male Horned Lark was standing on edge of snowfield. He had a black breastband and black markings on his face. Very close and distinctive. No vocalization. Photo available if necessary (in project Images folder).","Near Constance Pass",,486220,5291000,"Actual",486220,5291000,"Field","NAD83",,1978.00,486220,5291000,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
414,2010,"OLYM","HOLA","Eremophila alpestris","Horned Lark","Alaudidae",1476,"7/20/2010","17:00","Holmgren_Mandy","Panci_Hannah",1,"No nest observed",30,"A male Horned lark was seen, but never vocalized. He was brownish gray overall with distinctive black markings on his face and a black breastband.","Near Constance Pass","3188.EE02",486465,5290690,"Actual",486464.957,5290690.229,"Post-processed","NAD83",,1986.00,486464,5290690,"NAD83",,"GPS","Thales Mobile Mapper","S100721","No GPS recorded",0,"A","03/12/2011 00:00",
116,2010,"OLYM","HOWR","Troglodytes aedon","House Wren","Certhiidae",1528,"7/29/2010","06:45","Gremel_Scott",,1,"No nest observed",55,"Prior to point count in Kimta Peak burn area, I heard the scolding call of a House wren within ~30m. Bird called several times during the count, but I was not able to locate it in brushy area of down trees. Returned to point after transect, but did not find the bird.","Kimta Burn, Skyline Trail","3122.WW03",449719,5282304,"Actual",449718.771,5282304.107,"Post-processed","NAD83",3.248,1331.00,449721,5282302,"NAD83",,"GPS","Thales Mobile Mapper","N7100729",,0,"A","03/12/2011 00:00",
12,2010,"OLYM","LAZB","Passerina amoena","Lazuli Bunting","Fringillidae",2176,"7/5/2010","07:05","Holmgren_Mandy",,1,"No nest observed",33,"I first heard the song of a Lazuli Bunting: a warbly series of more or less loosely paired notes. I got a visual right afterward: a male with a blue head and body, a rufous breast, and white belly. I never saw a female, but male was singing persistently during and after point count. Blurry photo available in project images folder if necessary.","Cameron Creek","3184.NW03",476151,5302571,"Actual",476150.56,5302570.876,"Post-processed","NAD83",4.656,1142.00,476150,5302569,"NAD83",,"GPS","Thales Mobile Mapper","N5100705",,0,"A","03/12/2011 00:00",
286,2010,"OLYM","LISP","Melospiza lincolnii","Lincoln’s Sparrow","Fringillidae",1950,"5/4/2010","08:00","Holmgren_Mandy","Wilkerson_Bob",1,"No nest observed",35,"In the middle of a flock of mostly Golden-crowned Sparrows was a smaller sparrow with streaks on its chest, a buffy breast, and a grayish supercilium. His song was a bubbly, warbly series of repeated notes, somewhat jumbled together.","Hoh Campground",,430000,5301500,"Actual",430000,5301500,"Field","NAD83",,193.00,430000,5301500,"NAD83",,"Map","None","None","No GPS collected",0,"A","03/12/2011 00:00",
195,2010,"OLYM","MAMU","Brachyramphus marmoratus","Marbled Murrelet","Laridae",586,"6/17/2010","05:50","Wolfson_David",,1,"No nest observed",,"While I was traveling to point NW03, I heard at least one Marbled Murrelet giving a distinctive series of ""keer"" calls.","Aurora Ridge","3178.NW03",427260,5323506,"Actual",427260.357,5323506.035,"Post-processed","NAD83",7.547,714.00,427407,5323371,"NAD83",,"GPS","Thales Mobile Mapper","S100617",,0,"A","03/12/2011 00:00",
9,2010,"OLYM","MAMU","Brachyramphus marmoratus","Marbled Murrelet","Laridae",586,"6/3/2010","05:21","Wolfson_David",,1,"No nest observed",,"Just before and during my first point count, I heard a clear series of ""keer"" calls.","Elip Creek Trail","3166.WW01",450741,5276574,"Actual",450740.739,5276574.37,"Uncorrected","NAD83",-99,390.00,450694,5276447,"NAD83",,"GPS","Thales Mobile Mapper","S100603",,0,"A","03/12/2011 00:00",
308,2010,"OLYM","MAMU","Brachyramphus marmoratus","Marbled Murrelet","Laridae",586,"6/12/2010","04:40","Wolfson_David",,1,"No nest observed",,"On my way hiking to the TO before the morning survey started, I clearly heard a marbled murrelet giving a series of ""keer"" calls.","Staircase","3170.TO",473349,5263790,"Actual",473348.58,5263790.059,"Uncorrected","NAD83",-99,281.00,473750,5263300,"NAD83",,"GPS","Thales Mobile Mapper","S100612",,0,"A","03/12/2011 00:00",
